id,email,encrypted_password,confirmation_token,remember_token,legacy_uuid,first_name,last_name,legacy_candidate_id,created_at,updated_at,phone_number,headline,facebook_username,linkedin_username,twitter_username,gender,military_status,race,last_signed_in_at,admin,marketable,legacy_resume_exists,professional_networkable,deleted_at,legacy_profile_photo_exists,apns_token
532,user+628@example.com,$2a$10$yCDsPytZlfpXaaPEZPfS2.DXb6./AqPgI/3HXDgz.CxgofN3U0aZi,,ccbe34d985d1cba45130d671f11362d9a43c2597,7adef8d0-6f41-4d62-b4e3-1e40c00fe116,Serena-632,Williams,632,07:49.8,07:49.8,,,fb-user,linkedin-user,twitter-user,,,,,f,f,f,t,,f,token
533,user+629@example.com,$2a$10$F9ekm9l8SxgsZ0q99Y9qYurXHo/oPd8W9Nq40l0ZSH3JhxOXgPwq2,,24fb377918fc3c4375edebd3383a05675d58e88a,150356e4-e89e-4c00-befa-91525ab96d7b,Serena-633,Williams,633,07:49.8,07:49.8,,,fb-user,linkedin-user,twitter-user,,,,,f,f,f,t,,f,token
536,user+632@example.com,$2a$10$jdZ8WKCAuDxDkc7FCCz9m.DtBeGAd4rtKiGmtpfngjN0XOn5YTylm,,5d445fa09994991cfba59d12c4d65586a1147852,77674a91-a030-4896-a378-4abefcea7c35,Serena-636,Williams,636,07:50.3,07:50.3,,,fb-user,linkedin-user,twitter-user,,,,,f,f,f,t,,f,token
534,user+626@example.com,$2a$10$GssbSI9wcoLVs12Prk98fu6mJRhKaCcS2CMFIi/G72ZyQP815HHL.,,0a46d863ae20f8ea4b84560aa3de7777e06bc0d3,72753a7c-db90-4578-85b0-1b27eb1e53bb,Serena-630,Williams,630,07:50.0,07:50.3,5555555555,Thundercats bushwick banjo cliche hoodie truffaut. Shabby chic vinyl salvia. Sustainable tilde ennui biodiesel freegan tattooed knausgaard. ,fb-user,linkedin-user,twitter-user,0,1,5,,f,f,f,t,,f,token
537,user+634@example.com,$2a$10$wcIdyszP8j2sKAvG8Ufe7uOuDkPKqV/iZnLaWh51cbT02OoODpTdW,,eed81a9d539c056ad83d7589b5ec42365196b085,59c1e933-33aa-4232-b9ca-6d667e2d47fb,Serena-638,Williams,638,07:50.5,07:50.5,,,fb-user,linkedin-user,twitter-user,,,,,f,f,f,t,,f,token
539,user+636@example.com,$2a$10$1owjN7qXPej6CXeS.jVs4OuTlkTSdBh43zr8j42UUJgPjEdBJ6siG,,936387cf5330a948cf40151acf97d3db0d44c602,9233ce85-e407-43d3-9aa9-03d4bd5fc00b,Serena-640,Williams,640,07:50.7,07:50.7,,,fb-user,linkedin-user,twitter-user,,,,,f,f,f,t,,f,token
540,user+633@example.com,$2a$10$Fl0PTgF7UySyC7KDTA5HOek9NVcfBXeMTsRyJhmAVMijZ.zWG6vfe,,84f7369ac3dcfa105297658a8243fa82c453f477,ce5d83b3-86ba-4169-bb69-f838d5ad3f7a,Serena-637,Williams,637,07:50.8,07:51.2,5555555555,Retro artisan sustainable squid vinegar brunch 3 wolf moon. Viral mumblecore try-hard blog. Chicharrones kinfolk art party normcore chia. Gl,fb-user,linkedin-user,twitter-user,0,1,5,,f,f,f,t,,f,token
541,user+638@example.com,$2a$10$0Kn5Sfhi6DdLkXOJ0yOZEu3FmRk3T/YIeHvuqjJBgxtX7TBg.aGcu,,a6ca828ba4bc064b5c50b5b7053dfa2d7ffd4843,3880bce7-0f25-4f92-8d5f-244c640a242d,Serena-642,Williams,642,07:51.0,07:51.0,,,fb-user,linkedin-user,twitter-user,,,,,f,f,f,t,,f,token
542,user+639@example.com,$2a$10$xL4yg3xdGIY4sf01.KPQguiS78rits9PwEeiLha6ZdkCw/cIqmOrS,,49e342a57711d2e78f3b119e40d9c95d5c6e3c77,ac368720-2fb5-4771-81fd-52479d082dd3,Serena-643,Williams,643,07:51.2,07:51.2,,,fb-user,linkedin-user,twitter-user,,,,,f,f,f,t,,f,token
543,user+641@example.com,$2a$10$.rsYgA1laFkWpzP00yQrqOcGk/n53R4qFs5oReJ7naxjQTBzSlzfK,,1975cafaddd89e469b4ce61c789050792dce41bf,c393cf09-1b43-4d98-ad56-d98e001f9fea,Serena-645,Williams,645,07:51.4,07:51.4,,,fb-user,linkedin-user,twitter-user,,,,,f,f,f,t,,f,token
544,user+642@example.com,$2a$10$mDulrzCFIRnnaxXxOsl9PeD6BD1AcA3Cfy78c8AF7eEqRS7j3Pel6,,483224cf5da897bd81a1d35d4a655e8673a2e40b,489e72b2-b7a9-4673-823b-e25a059da99c,Serena-646,Williams,646,07:51.5,07:51.5,,,fb-user,linkedin-user,twitter-user,,,,,f,f,f,t,,f,token
545,user+643@example.com,$2a$10$AanN/2p7bUlR9UTU9gmz4uC8kP5qHY/qKXcWRd0CXxRR6.qd1EmH6,,d9f132cf26c51799f69f6e5538619621f0c89e8b,a77452ae-e898-4605-b119-383c17afed91,Serena-647,Williams,647,07:51.6,07:51.6,,,fb-user,linkedin-user,twitter-user,,,,,f,f,f,t,,f,token
562,user+663@example.com,$2a$10$lBSDF8veL4gkZ1W12KOs0uNOb6V/x0TBq0pitZTQPkq2HFk4HzNoK,,c365e76ebc8a6abc233ae340ae7ade9fb7a72c5e,742b8abd-9b33-4dca-aebc-073cbb0acb99,Serena-667,Williams,667,07:54.0,07:54.0,,,fb-user,linkedin-user,twitter-user,,,,,f,f,f,t,,f,token
547,user+645@example.com,$2a$10$X6sa5OeG021n90NTXjuduuuvCxAZx4szzGq2XSp13tPh4oNwoo/Sa,,14d570e6b9fb0501e27ce800ab5ba42bff90688d,ae39ff3c-8876-4e1f-ac5d-1c3c7fec2c29,Serena-649,Williams,649,07:51.9,07:51.9,,,fb-user,linkedin-user,twitter-user,,,,,f,f,f,t,,f,token
548,user+646@example.com,$2a$10$UtX2m1s7C57NHR.XoAorJutjm4FZ6JM/U5EpOTOHKROJwPvHJiJhS,,db00767b29188828454d567c700d052aedc6c54f,6617416c-0f47-4638-a250-0772e0d93963,Serena-650,Williams,650,07:52.0,07:52.0,,,fb-user,linkedin-user,twitter-user,,,,,f,f,f,t,,f,token
546,user+640@example.com,$2a$10$2aHGv5Fi3//EJ/KIUoYEeeEIibLv2NQAWT/U9I9844.Rijyrc79zy,,77968e43f35e69459f21c35380b610598e7efda1,1f8032e9-cd6d-4475-9c66-5837c430c78d,Serena-644,Williams,644,07:51.7,07:52.1,5555555555,Blog stumptown lomo cold-pressed disrupt occupy. Bicycle rights banh mi chia. Meggings meh typewriter selvage godard.,fb-user,linkedin-user,twitter-user,0,1,5,,f,f,f,t,,f,token
549,user+648@example.com,$2a$10$lEyjcFLb2GEDS.ofc6oXfOCLdhpt2ycU7r51wQsMXdlpLpRw24tEa,,c9fb0908622664150a106af7bf4f5301e3668f70,9ff3a2b0-baaa-4370-ad03-ca9dfd68d6d5,Serena-652,Williams,652,07:52.2,07:52.2,,,fb-user,linkedin-user,twitter-user,,,,,f,f,f,t,,f,token
550,user+649@example.com,$2a$10$YDWM57ijcRZqyFY471BpauS.s3b2AWhlvCGMML2psGkyEBN8hXIj2,,6bed58ee9727065a0c76636fb963ed86c79d3f06,d939a4a1-a3f7-482f-a2b2-a18d977474e2,Serena-653,Williams,653,07:52.3,07:52.3,,,fb-user,linkedin-user,twitter-user,,,,,f,f,f,t,,f,token
551,user+650@example.com,$2a$10$oXO47ZfAO68jqDRcM0nMMeznct.A4QC3vB1qvdZRjc1R0ak35wFdG,,70a9f7b43b25f677f28d36e4f77fb0c1301b56bb,164dcb12-db62-4706-943e-d8377f98bdb3,Serena-654,Williams,654,07:52.4,07:52.4,,,fb-user,linkedin-user,twitter-user,,,,,f,f,f,t,,f,token
559,user+659@example.com,$2a$10$oM4d2Koy0/qn4Ixs.Emgme0S6tOq0sFCTFBnQqslEw76Gy4/FmRdu,,332c8d8a3ec5f9aee50b26b4705ef190570819c9,fd9aa529-911c-4b20-869e-fb244c42dcca,Serena-663,Williams,663,07:53.6,07:53.6,,,fb-user,linkedin-user,twitter-user,,,,,f,f,f,t,,f,token
553,user+652@example.com,$2a$10$.iftEjNx0UZQKsyQAvQsNOhFg5bbwiP6E6m0jsY2Ic/aAH8Ld3HzS,,920b7af25dfc8d5d350b3f4e520424eb5cff6132,293e72d0-5bab-4d4a-9433-a188c3770cb1,Serena-656,Williams,656,07:52.7,07:52.7,,,fb-user,linkedin-user,twitter-user,,,,,f,f,f,t,,f,token
554,user+653@example.com,$2a$10$BZLNiFZ4BkcIUxqQZa1Kb..D/t/OdMDMRazUjRINpdqdftHm3C9Ba,,c7f08b7588324587ad4ac10425aafb2fddcbd751,f752c39f-9edb-496d-926f-0f0499b2082d,Serena-657,Williams,657,07:52.9,07:52.9,,,fb-user,linkedin-user,twitter-user,,,,,f,f,f,t,,f,token
552,user+647@example.com,$2a$10$6OdWI8dOA6f7bk/x6saC5uqRJvrRrNaKrUdXYWH1aV6L6LaNjhK7S,,73641e35ae593caea7518b60ca6b54a50cf95f92,217ac6bb-18f3-4071-ba82-6f039372ff80,Serena-651,Williams,651,07:52.5,07:52.9,5555555555,Brunch tattooed stumptown. Post-ironic umami cleanse pbr&b messenger bag shabby chic blue bottle brunch. Cardigan photo booth meditation cha,fb-user,linkedin-user,twitter-user,0,1,5,,f,f,f,t,,f,token
555,user+655@example.com,$2a$10$r1QlQdkzYKFEgngMPDZpo.41gWgOFjv2RUOU8zz0sPYUydJs1l4QW,,0c079bac54c7412cd7dba45491e4e6b1e8610c2d,59ea74c0-d373-41ed-acde-f9706fd27479,Serena-659,Williams,659,07:53.1,07:53.1,,,fb-user,linkedin-user,twitter-user,,,,,f,f,f,t,,f,token
556,user+656@example.com,$2a$10$GZo46EQCXWSJoXwDWZqrNuWBg53Js11AP3iDhO30/LW9FcBl6P7dq,,7a771916aec5da76f4d6e94fa7f9067787ad847a,f3505ff8-6d8b-40c9-b31e-78eb4af0b9a0,Serena-660,Williams,660,07:53.2,07:53.2,,,fb-user,linkedin-user,twitter-user,,,,,f,f,f,t,,f,token
557,user+657@example.com,$2a$10$APTwkSpMY/RJkVKOEIpSBehHYTb/sGSPOTk1rd7bwtbMezUsJKu92,,73f8939cdc239408ab94251d344a57af92b3453c,dda54ace-d962-4c8c-b28e-7ddd57cbf820,Serena-661,Williams,661,07:53.3,07:53.3,,,fb-user,linkedin-user,twitter-user,,,,,f,f,f,t,,f,token
560,user+660@example.com,$2a$10$.ngcPkzdaADjJGfGhpVKpeWUot2FrZecaEqjYh1RBuebPavehEVEq,,33b00a083b41774a350e4947b6bd41f8974a9a89,b7bcf9ae-4fb8-423f-af77-b748a9a76a11,Serena-664,Williams,664,07:53.7,07:53.7,,,fb-user,linkedin-user,twitter-user,,,,,f,f,f,t,,f,token
558,user+654@example.com,$2a$10$rOh3KFOB70.c02Qz2vRFvuLF3th4dks4OHZ3xQXoBt.pa8eM9fNB.,,d40583ff64958e7bc0209ac2758f0b5d022b8503,703306d6-add0-481a-8043-3479258e2a70,Serena-658,Williams,658,07:53.4,07:53.8,5555555555,Chartreuse plaid williamsburg yolo. Cleanse cliche meh meggings ramps. Try-hard thundercats pug tousled mustache gentrify squid meh.,fb-user,linkedin-user,twitter-user,0,1,5,,f,f,f,t,,f,token
561,user+662@example.com,$2a$10$ih/qhVTsHvptB0dr.J4X.eks5YVvyJMcEodgmW6lqFjoDswCKM59u,,13073d879d1bc642102a91b2332a0443c8845ac1,70f030f8-8ac5-4699-b71e-da8b1223a611,Serena-666,Williams,666,07:53.9,07:53.9,,,fb-user,linkedin-user,twitter-user,,,,,f,f,f,t,,f,token
563,user+664@example.com,$2a$10$BLqFJxqGeeAWb1a/C9SynOofYHf9exxmCAKvFEFj5ukEn3VK16GqS,,bcec1bf7b8e345a2b61b8709ecb143fe32b19bd8,1b66248b-a09d-41de-b84e-14ec31f021df,Serena-668,Williams,668,07:54.1,07:54.1,,,fb-user,linkedin-user,twitter-user,,,,,f,f,f,t,,f,token
564,user+661@example.com,$2a$10$ZrmFfLWO6cv/aX38pSGtjOCaHIAtsiDGXFq91cfJzaA0X9eSRsQV2,,d94cef037dc31a8282a5551b4001c675b5098e3a,a1784881-0d1c-46be-a813-8cba095be5aa,Serena-665,Williams,665,07:54.2,07:54.6,5555555555,Cray actually marfa hella iphone cornhole sustainable. Authentic bitters park brunch try-hard whatever before they sold out fingerstache. To,fb-user,linkedin-user,twitter-user,0,1,5,,f,f,f,t,,f,token
565,user+666@example.com,$2a$10$2kKbJCSJBre4.qGcbXV0ROMPRkeUfxSn29gUh7nFD1dtlgnEkcVMK,,59d8d52eeafd823778c131ea0dce00396febb4b9,eb3f9479-9744-4d88-8cb6-5d2d769d3ff8,Serena-670,Williams,670,07:54.4,07:54.4,,,fb-user,linkedin-user,twitter-user,,,,,f,f,f,t,,f,token
566,user+667@example.com,$2a$10$cS.i4jVjNU.86oIX5xxFoeJa01pyBhwaNyyuK8pMI4JyfPB6vgY/q,,ee7bf968eff91574a5d335a42fc1d154596a10dd,d439eeb4-d6fc-4d45-b584-1e3084e5c8c7,Serena-671,Williams,671,07:54.6,07:54.6,,,fb-user,linkedin-user,twitter-user,,,,,f,f,f,t,,f,token
567,user+669@example.com,$2a$10$MAYCOCSpLxyG8NwG1ON5LOe6.nLrdCxiTX8ptWsbOfz43Lv3J7xfO,,53374a81c653dce5bc2d6081b80f3eeaa06560dd,40e1c057-a70d-4bcc-beed-11085bbaff09,Serena-673,Williams,673,07:54.8,07:54.8,,,fb-user,linkedin-user,twitter-user,,,,,f,f,f,t,,f,token
568,user+670@example.com,$2a$10$tvx1SlX75fykaY5BZtIwgegdIU6ryj90wYNn0z.2KpcTbKX.xc1oq,,5a7783ad5e553330533336655e1acacee187d920,2d126fb3-8dad-47b3-84bc-d601ef60b9c3,Serena-674,Williams,674,07:54.9,07:54.9,,,fb-user,linkedin-user,twitter-user,,,,,f,f,f,t,,f,token
569,user+671@example.com,$2a$10$rrVRtfZen25MX2qBTkNfnukZt1RIjeU0YlOCM.MFbbkT.ZKg.j5P.,,32d693a22405da482dd475472effd7741f99c7ca,c39cb1d8-2b49-4e1c-a338-96475a5caa70,Serena-675,Williams,675,07:55.0,07:55.0,,,fb-user,linkedin-user,twitter-user,,,,,f,f,f,t,,f,token
580,user+685@example.com,$2a$10$KFdpQ3Wi2dshmFyH6AQHAehFxqrUGJQ8HiB2gfA2HRy1fL/0O5eby,,1e390322d0ab0fb3366e138d92676fd17a63e5dc,d4ee9bdc-7668-4c59-90d3-2ae281415ce9,Serena-689,Williams,689,07:56.5,07:56.5,,,fb-user,linkedin-user,twitter-user,,,,,f,f,f,t,,f,token
570,user+668@example.com,$2a$10$02.f4Thw6RnQfLovCqGw0OOZmyHAX9XyoPhRGNiEZsZVC4Qed/cry,,c4df1b8526a157ed5bbcd29e6d7992be20e6a7ed,006b4298-f95f-4fc9-ad4f-00515583d9fb,Serena-672,Williams,672,07:55.1,07:55.2,5555555555,Everyday yuccie meditation chartreuse pinterest direct trade. Kitsch lo-fi park retro pbr&b fingerstache. Craft beer retro polaroid selvage ,fb-user,linkedin-user,twitter-user,0,1,5,,f,f,f,t,,f,token
571,user+674@example.com,$2a$10$eIIuieAOQY5KaRS9lfjNqOypXZkSWBFGeC2bh9igBnC9sVTjavexy,,beaad55612cce43e13f5ecfc9adadc88d4a34a5a,66d879cf-a06b-4490-b6d3-9e56cfddd8ba,Serena-678,Williams,678,07:55.3,07:55.3,,,fb-user,linkedin-user,twitter-user,,,,,f,f,f,t,,f,token
572,user+675@example.com,$2a$10$/emUG10r694bEnC/WO7gEOehxndLbZ439isakZNLVC478ec7q8cfy,,dad27cd634982e77c050119ab6d44afadb49cdc6,7c99db56-e805-401e-9d5c-a3ffacd4a6ac,Serena-679,Williams,679,07:55.4,07:55.4,,,fb-user,linkedin-user,twitter-user,,,,,f,f,f,t,,f,token
573,user+676@example.com,$2a$10$scg90h0i0Q25e7De81NH/en7lu8mAw4ApQYR.ML/YfimUjE6Yt.Ae,,e43aad3569f3fbc476e2a00ed8446ea5a13d9d1e,c815e4a8-2c4d-4d9a-979d-bfd37651f561,Serena-680,Williams,680,07:55.5,07:55.5,,,fb-user,linkedin-user,twitter-user,,,,,f,f,f,t,,f,token
581,user+686@example.com,$2a$10$r1BIAO57aabNlQ9nUbbDiOgFI6O52EYFVJTZuwjf7IXPmzAunX.TO,,7f1a72302fb86a17c18a390be507d231586439a0,6a884d63-7c62-4c37-9589-3bc57dc8c040,Serena-690,Williams,690,07:56.6,07:56.6,,,fb-user,linkedin-user,twitter-user,,,,,f,f,f,t,,f,token
574,user+673@example.com,$2a$10$Oz104IklZaz2dMJYUQBY4euQFyenmVq0LGclbd2Qo0VBDzJeUHT0G,,76aef4db4c7b1963a454fe18fcdb12e9c874b5b3,f2d8c680-7cc4-4ca3-a141-69aa825cc729,Serena-677,Williams,677,07:55.7,07:55.7,5555555555,Ennui typewriter pickled truffaut blog. Church-key five dollar toast single-origin coffee truffaut fashion axe mixtape. Goth you probably ha,fb-user,linkedin-user,twitter-user,0,1,5,,f,f,f,t,,f,token
575,user+679@example.com,$2a$10$oLidKcACgZmCTE6u5tFv4Omad7H/J15wgVVCgx5NwhW36eNQyw6eu,,551046e434e576737da59738036810e69acb4f41,e60f8bb2-2e2b-42c6-a423-f564378b9667,Serena-683,Williams,683,07:55.9,07:55.9,,,fb-user,linkedin-user,twitter-user,,,,,f,f,f,t,,f,token
576,user+680@example.com,$2a$10$wS.cxkMFOBY4S449xOqooOeIvoBjIeR/4PHXGqA2z2kkKG.ouFz9W,,029130d3ffc43bbc3a1dd5ace2b7c2b875a6298b,da09fc88-0e31-4c26-8661-d54832c00015,Serena-684,Williams,684,07:56.0,07:56.0,,,fb-user,linkedin-user,twitter-user,,,,,f,f,f,t,,f,token
577,user+681@example.com,$2a$10$otElPgXaubZPo25DOTWAK.BQgV6dWNgpGib/yqmeRs0ey6STaik/W,,85e692f20b20adaa6e4d2d0a24b0c8a7a781e444,b1118017-754f-44a9-b471-551437d116af,Serena-685,Williams,685,07:56.1,07:56.1,,,fb-user,linkedin-user,twitter-user,,,,,f,f,f,t,,f,token
578,user+678@example.com,$2a$10$8WejJZ1Nxbm9OYKKRXoVtek91gwBaAvCdiqtB2fqhE5mCeYxibZS2,,d0feb3132e78e51de5d73d690e9c529811486ba5,33662fd7-4fbe-443a-8eb5-b65a24fa77de,Serena-682,Williams,682,07:56.2,07:56.3,5555555555,Truffaut ethical bushwick. Venmo fixie vinegar swag. Tacos fashion axe you probably haven't heard of them skateboard lomo.,fb-user,linkedin-user,twitter-user,0,1,5,,f,f,f,t,,f,token
579,user+684@example.com,$2a$10$MJaZxtCTdwnT/Kx5HZJElO3.CUJALbVRUCAfLhEoLgmKghqgXBiWO,,ca4dc6af519c7086bdba0c75d0be0fa53bb7211b,34d96c75-a4a0-466c-865d-47a22b80b11a,Serena-688,Williams,688,07:56.4,07:56.4,,,fb-user,linkedin-user,twitter-user,,,,,f,f,f,t,,f,token
585,user+691@example.com,$2a$10$wfgsoB4OclB9f75P5eqUqO5e.VYIThMOi6oEjQVzqPKy4Kzj.5pCS,,4a13616a0e861a1eca030c076a9f42bb476590a9,11374257-a03a-4fb6-a20c-0d9d21f296c0,Serena-695,Williams,695,07:57.2,07:57.2,,,fb-user,linkedin-user,twitter-user,,,,,f,f,f,t,,f,token
582,user+683@example.com,$2a$10$Cqz0L8RZmu6c9AxiDbhjmevZbjNC8B.4GwF1uVqwQTbBgN2bCcXg6,,1e2dda3c19400f842c80668869935e8291d6bdc3,5b6041a7-7ce9-47e2-9806-834ee13993ac,Serena-687,Williams,687,07:56.7,07:56.8,5555555555,Hammock kickstarter before they sold out selvage. Kombucha ugh cred keytar poutine sriracha truffaut selfies. Kinfolk whatever cred.,fb-user,linkedin-user,twitter-user,0,1,5,,f,f,f,t,,f,token
583,user+689@example.com,$2a$10$K4fa6.AoXY/VT/Fx7ugfF.98dsKCTkLIvMwbRSZzvFPqHJuzdqcXK,,3408d6227be817febf9f16976452c3c565a1f767,7852a844-890a-4a87-801b-f629ebc987f7,Serena-693,Williams,693,07:57.0,07:57.0,,,fb-user,linkedin-user,twitter-user,,,,,f,f,f,t,,f,token
584,user+690@example.com,$2a$10$tL7CAfw3Jza7i8llS87i5O5VkaQJORuEjimceQZxTrv8al8kaHu4m,,999f8b5d7154f559af440af6c4d652e56e72bd7a,cfbf0c87-8f5f-4e96-8617-d545066f6ae6,Serena-694,Williams,694,07:57.1,07:57.1,,,fb-user,linkedin-user,twitter-user,,,,,f,f,f,t,,f,token
588,user+695@example.com,$2a$10$3TmhoAz94ZjYO/qOLxXjK.ESwvAj0qEFPUrCRcpHy2kMJk/nlTUBW,,9ebfc2fd4968a6337e5f97d98c14917c2e059871,5b7a542b-2672-4666-a0d3-3cd7b18cb12c,Serena-699,Williams,699,07:57.7,07:57.7,,,fb-user,linkedin-user,twitter-user,,,,,f,f,f,t,,f,token
586,user+688@example.com,$2a$10$KmYFl0x9hIGDqCJLePAWreqDi7LbrZOKBm8oRx9AZobfzNs7HojLK,,fb5842b0effc146cbe7ebed8b1e699bda16827f2,904aef02-11df-47f2-94fa-dc2605efc03c,Serena-692,Williams,692,07:57.3,07:57.4,5555555555,Viral tacos fingerstache. Cornhole biodiesel yuccie selvage disrupt semiotics trust fund. Readymade thundercats scenester. Squid cornhole sr,fb-user,linkedin-user,twitter-user,0,1,5,,f,f,f,t,,f,token
587,user+694@example.com,$2a$10$Oqpht38xdA6FMztfhMXYJ.AiwEji2429.edLChbmMi3E50lKHVzO.,,e40c3af65a15c9c7e3a6c4673b84f28fc83d43a2,a17f021d-b003-4911-8005-454d1b9f0e8c,Serena-698,Williams,698,07:57.5,07:57.5,,,fb-user,linkedin-user,twitter-user,,,,,f,f,f,t,,f,token
589,user+696@example.com,$2a$10$AtCjcnTjbfXaS.XbOUgREuC2CCyBUog/ZJCxUJ4SwDJepeQPr1bz2,,94ba56d55fbdf06769b45b4ba2745f7d7a6b0048,ee3e3bd4-c6d5-4201-bd95-40d46c88d588,Serena-700,Williams,700,07:57.7,07:57.7,,,fb-user,linkedin-user,twitter-user,,,,,f,f,f,t,,f,token
602,user+708@example.com,$2a$10$xVKoBaRHOctHDBeANQcQYeEfwBB9QlZGWsBYDp8tUBdjUuL9bbSU.,,5ddabb16c7cb8f3f67d2a0ce198fbf52ce0555f9,2abc5849-4109-4240-acfe-d247fb08aff6,Serena-712,Williams,712,07:59.5,07:59.6,5555555555,Hammock polaroid neutra loko. Salvia slow-carb flexitarian sriracha raw denim waistcoat migas. Art party echo kinfolk wayfarers messenger ba,fb-user,linkedin-user,twitter-user,0,1,5,,f,f,f,t,,f,token
590,user+693@example.com,$2a$10$GgQ1mRxUW8q2Lv7pcdlWReQ4F84UtzoZ05nIsLnOne.mPe.H6gJcO,,95e757cc19d3bd1b328ae386e878881a0050af34,04ba50a7-4fc2-4ead-a538-dab76d79aaea,Serena-697,Williams,697,07:57.9,07:57.9,5555555555,Crucifix drinking lo-fi kombucha next level schlitz vhs waistcoat. Slow-carb thundercats shabby chic. Polaroid occupy distillery drinking vi,fb-user,linkedin-user,twitter-user,0,1,5,,f,f,f,t,,f,token
591,user+699@example.com,$2a$10$979eGJ1aVso0iU7Fd2F9oe.lYLAZEMLN5RN/kijhJjYYW5uvAoLAe,,3582087cd80da6912a63173ae714cfa374fd3af5,0411d1dd-16b1-4888-9561-306941e13471,Serena-703,Williams,703,07:58.1,07:58.1,,,fb-user,linkedin-user,twitter-user,,,,,f,f,f,t,,f,token
592,user+700@example.com,$2a$10$XGVDUPSxAAMgObGhezz.Jug2kLkOQ7PRjU0efY0EHc903z4hMDMwm,,be3f8050cf66615c7ef8160a52798ac7fbf29f0e,e52ede5e-fea7-40ad-a938-149cbe188c58,Serena-704,Williams,704,07:58.2,07:58.2,,,fb-user,linkedin-user,twitter-user,,,,,f,f,f,t,,f,token
593,user+701@example.com,$2a$10$6oi0w5evs1otX.0Q6FMMuO66FXXZeVDQp7AiQyEgjD0IFt9e0ueiy,,40540afcf6e80812a0e528808f061f8fdc52cce7,c8eeba41-6d74-4690-88e3-6e4aad07d623,Serena-705,Williams,705,07:58.3,07:58.3,,,fb-user,linkedin-user,twitter-user,,,,,f,f,f,t,,f,token
603,user+714@example.com,$2a$10$.0hD4LucJsQMkGo7YIfmWe5mY6FeZ8e7pQ6i2xIioC.R1luFO0o9y,,ae4c6fb2f0c4e03a169aa81d3e918e7897d35015,4e21bea2-ad19-42a6-82a9-611ac80f5aab,Serena-718,Williams,718,07:59.8,07:59.8,,,fb-user,linkedin-user,twitter-user,,,,,f,f,f,t,,f,token
594,user+698@example.com,$2a$10$oJGN9lp/WFvy3givM5N0BuMoSieBjGLOYeb/MvGC0G.rzedFeYite,,df61a82872002133195041d77af1a9447c28d15e,16e0744d-2146-4910-81c7-0d34a0332b34,Serena-702,Williams,702,07:58.4,07:58.5,5555555555,Yuccie salvia drinking kogi tacos 90's fixie ramps. Mumblecore quinoa disrupt. Photo booth blog wes anderson fanny pack.,fb-user,linkedin-user,twitter-user,0,1,5,,f,f,f,t,,f,token
595,user+704@example.com,$2a$10$cbNGgrLq0Ga4DthcRqfHyOiBC42SenLeuO7wjs2R6CpUQ1b1J4HPG,,d92dd236e230f7d3b6d5de573c01a7c3b0957436,d1465c55-c575-477f-a3a9-aee199470119,Serena-708,Williams,708,07:58.7,07:58.7,,,fb-user,linkedin-user,twitter-user,,,,,f,f,f,t,,f,token
596,user+705@example.com,$2a$10$oyQBzNmSJL1Arxh/JVYmgej2MP5h4FFEuPkVtAZQcjzHDdRFE1S8W,,922475f492ab09247eb9ab36ba384c7454bfbc39,afbb61f8-a8e4-4a3f-bf77-a50fca7369b1,Serena-709,Williams,709,07:58.8,07:58.8,,,fb-user,linkedin-user,twitter-user,,,,,f,f,f,t,,f,token
597,user+706@example.com,$2a$10$Qt1GgS6dZ/.LMNmYvwC.1.1aPyn4vxwMI2JPAAraO2zLk/Sc7TO/u,,3af3d068eaf88bdd94d2508ca910a9712478e643,71c41e80-2bb5-4d30-804d-23d6c48f23f2,Serena-710,Williams,710,07:58.9,07:58.9,,,fb-user,linkedin-user,twitter-user,,,,,f,f,f,t,,f,token
604,user+715@example.com,$2a$10$IK5nz5PBds8lPIz6M3k/uOUwp./wcElAmosC8Oocr/7f7Tix8jdHW,,112c33ff06d9374f22c6ee7b7a4aa30b48ea9599,75406358-6ad4-48ce-a294-dfdecf2756d4,Serena-719,Williams,719,07:59.9,07:59.9,,,fb-user,linkedin-user,twitter-user,,,,,f,f,f,t,,f,token
598,user+703@example.com,$2a$10$wzGEDTZReIG4LQDTRonyzu1O2odxJjdK0AtUeYLrlnF7LzzUrSUF2,,567648c7891df45541eabed58fcc62fb22f0da0a,6a9577a6-6dcf-48fa-ba5a-fb1196704f2c,Serena-707,Williams,707,07:59.0,07:59.0,5555555555,Retro blog disrupt banh mi small batch franzen. Pop-up put a bird on it truffaut fanny pack cray kogi tacos post-ironic. Aesthetic 3 wolf mo,fb-user,linkedin-user,twitter-user,0,1,5,,f,f,f,t,,f,token
599,user+709@example.com,$2a$10$cg.Bans2PUpANxgx9WbFluSZfXbhRGBX67Aq1otWRfO9vCxL0J89e,,fae2dfc944e49c556b3b1948d2e2466eb9ffab46,122efbd1-44e4-4749-91b1-2010fb2e3dd3,Serena-713,Williams,713,07:59.2,07:59.2,,,fb-user,linkedin-user,twitter-user,,,,,f,f,f,t,,f,token
600,user+710@example.com,$2a$10$6dRs41xAFfM5aVEeNoPZTegc.0Ez0hnfl20wCwYqCbfmNsELMBG6m,,26255389cce77c02483dc437e682a2b8fc45428e,c92a4c25-8c3a-44a7-b43a-444936c15f2e,Serena-714,Williams,714,07:59.3,07:59.3,,,fb-user,linkedin-user,twitter-user,,,,,f,f,f,t,,f,token
